signature,entropy,frequency,bug_count
Flash Player@0x91d90,0.24133107756537808,19,1
nsBuiltinDecoder::GetBuffered(nsTimeRanges*),0.3836874918478636,45,1
PR_Read,0.40349961879597945,95,2
_cairo_gstate_restore,0.16287546352840937,4,1
js_GrowSlots,0.0,1,1
GetAdvanceForGlyphs,0.18909255736720781,5,2
"hang | mozilla::plugins::PPluginScriptableObjectParent::CallHasProperty(mozilla::plugins::PPluginIdentifierParent*, bool*)",0.6319693032399936,6850,4
nsSMILTimeValueSpec::ConvertBetweenTimeContainers,0.0,8,1
F575112435____________________________________________________,0.15622166157812084,6,1
nsJSArgArray::cycleCollection::UnmarkPurple(nsISupports*),0.40828096549805876,51,1
_ftol2_pentium4,0.47853258511490615,123,2
RtlpWin32NTNameToNtPathName_U,0.08143773176420468,2,1
_cairo_hash_table_remove,0.2521145435736637,11,1
js_AttemptCompilation,0.0,1,2
Flash Player@0x1ba41a,0.0,1,1
nsRuleNode::Sweep(),0.46816998365701246,81,1
nsFrame::Init,0.3130315833056093,299,2
nsHttpChannel::ContinueProcessResponse(unsigned int),0.4869769769465915,114,2
F_1422272006_____________________________________________________,0.18909255736720781,5,1
"nsDocShell::OnStateChange(nsIWebProgress*, nsIRequest*, unsigned int, unsigned int)",0.16287546352840937,4,1
js::Shape::trace(JSTracer*),0.5019514374410315,170,2
js::mjit::stubs::SetElem<int>(js::VMFrame&),0.25301812294589665,15,1
_fill_rectangles,0.24431319529261405,8,1
"strlen | AppendASCIItoUTF16(char const*, nsAString_internal&)",0.0,1,1
"nsFrame::BoxReflow(nsBoxLayoutState&, nsPresContext*, nsHTMLReflowMetrics&, nsIRenderingContext*, int, int, int, int, int)",0.5284829574579331,341,4
nsStyleContext::Mark(),0.48458354035846807,111,1
nsAutoScrollTimer::Notify(nsITimer*),0.2669214038944282,11,1
mozalloc_abort(char const* const) | _RTC_Terminate,0.6016738544465943,5242,3
js_fun_apply,0.2648053039303937,12,2
JSAutoEnterCompartment::enter,0.5975851742754736,1765,1
libflashplayer.so@0x609268,0.15651746466152594,5,1
GetChar,0.2581515019801053,9,1
nsAString_internal::Equals(nsAString_internal const&),0.28679442551245027,14,1
"js_XDRScript(JSXDRState*, JSScript**)",0.29753636045021525,26,1
"hang | mozilla::plugins::PPluginInstanceParent::CallNPP_GetValue_NPPVpluginScriptableNPObject(mozilla::plugins::PPluginScriptableObjectParent**, short*)",0.6128149698083426,1782,1
JS_IsRunning,0.30539149411576755,16,1
"nsTextFrame::GetTrimmedOffsets(nsTextFragment const*, int)",0.320558735225132,30,1
orangetoolbar.dll@0x40092,0.459878355208964,628,1
"arena_dalloc | free | ReleaseData(void*, unsigned int)",0.16287546352840937,4,1
nsIFrame::SetNextSibling(nsIFrame*),0.15651746466152594,5,3
js::mjit::EnterMethodJIT,0.6023856727464769,5828,12
__from_strstr_to_strchr,0.543524232446665,815,1
"memcpy | TextStageManager::AddStagesForSubrect(IDWritePrivateGlyphRunAnalysis*, SubRectInfo const*)",0.15003851475250876,7,1
CallCompiler::update,0.0,1,1
vksaver3.dll@0x2e55,0.5812872727292551,3568,1
nsPluginInstanceOwner::CreateWidget(),0.43499389860664395,76,2
"nsWindowSH::GetProperty(nsIXPConnectWrappedNative*, JSContext*, JSObject*, int, JS::Value*, int*)",0.15651746466152594,5,1
save_marker,0.0,2,1
js_ValueToBoolean(js::Value const&),0.3710374987131146,29,1
F1587000313_________________,0.4454613909993853,71,1
"nsGenericHTMLElement::MapCommonAttributesInto(nsMappedAttributes const*, nsRuleData*)",0.0,1,1
"nsTArray_base<nsTArrayFallibleAllocator>::EnsureNotUsingAutoArrayBuffer(unsigned int) | nsTArray_base<nsTArrayFallibleAllocator>::SwapArrayElements<nsTArrayFallibleAllocator>(nsTArray_base<nsTArrayFallibleAllocator>&, unsigned int) | gfxDWriteFontFileS...",0.21487020317320898,14,1
"nsGetInterface::operator()(nsID const&, void**)",0.3482344189060035,46,1
SampleMouseAndKeyboard,0.0,1,1
gfxFontGroup::BuildFontList(),0.0,1,1
"nsStyleSet::FileRules(int (*)(nsIStyleRuleProcessor*, void*), RuleProcessorData*, nsRuleWalker*)",0.4078700841193315,50,1
"nsThread::ProcessNextEvent(int, int*)",0.4278690363389984,5302,1
libclient.dylib@0x1306f6,0.0,5,1
JSScript::isEmpty(),0.0,1,1
"JSC::Yarr::executeRegex(JSContext*, JSC::Yarr::RegexCodeBlock&, unsigned short const*, unsigned int, unsigned int, int*, int)",0.315891100590131,32,1
FinderKit@0x77bb7,0.07478392981391614,3,1
PK11_GetInternalSlot,0.0,1,1
"nsBaseContentList::cycleCollection::Traverse(void*, nsCycleCollectionTraversalCallback&)",0.6022323563540687,1859,1
nsBaseWidget::Destroy(),0.5199110657177309,199,4
JS_dtobasestr,0.46032483616769676,169,2
"@0x0 | CD3D10Resource::CGdiInterop::GetDeviceBitmapDC(CD3D10Device*, int)",0.0,1,1
F_416412190_____________________________________________________,0.15651746466152594,5,1
js_GetPropertyHelper,0.49067154937024626,100,3
js::Compiler::defineGlobals,0.5014896840609925,143,1
ssl3_HandleCertificate,0.1290757509900526,3,1
CharLowerA,0.2155200174815558,10,1
libc-2.12.1.so@0x33ba5,0.18208877038704424,7,4
js::LookupPropertyWithFlags,0.5571983159005687,2428,1
js::detail::RegExpPrivate::decref(JSContext*),0.07478392981391614,3,1
AnnexFileReadTableBytesByIndex,0.1427371567485724,9,1
vorbis_synthesis,0.16287546352840937,4,1
js_DecompileFunction,0.08143773176420468,2,2
nsAttrAndChildArray::InsertChildAt,0.0,1,1
"js::mjit::JITScript::sweepCallICs(JSContext*, bool)",0.4337268658086939,70,1
_PR_MD_PR_POLL,0.5188810546802597,352,1
"NS_NewSVGElement(nsIContent**, already_AddRefed<nsINodeInfo>, mozilla::dom::FromParser)",0.0,1,1
CrashReporter::GetOrInit,0.29434604943086273,18,1
CSSImportantRule::AddRef(),0.0,1,1
nsIFrame::GetClosestView(nsPoint*),0.1290757509900526,3,1
jvm.dll@0xca9b2,0.38376057813540376,34,1
mozalloc_abort(char const* const) | mozalloc_handle_oom() | nsCSSRuleProcessor::RefreshRuleCascade(nsPresContext*),0.3489349308390333,31,1
nsXULTreeBuilder::RemoveMatchesFor(nsTreeRows::Subtree&),0.0,1,3
js_LockGCThingRT,0.0,1,4
"gfxTextRun::SetPotentialLineBreaks(unsigned int, unsigned int, unsigned char*, gfxContext*)",0.34095570549825055,22,1
RtlpLowFragHeapFree,0.5124160098968664,749,1
objc_msgSend | _nsnote_callback,0.27788428340068233,32,3
nsDocShell::GetVisibility(int*),0.07478392981391614,3,1
main,0.0,1,1
_cairo_gstate_copy_transformed_pattern,0.07478392981391614,3,1
quicktimewebhelper.qtx@0xe4d9,0.5006777266373043,853,1
MOZ_Z_inflate_fast,0.38682922587997237,32,1
"hang | mozilla::plugins::PPluginScriptableObjectParent::CallHasMethod(mozilla::plugins::PPluginIdentifierParent*, bool*)",0.6370393747791826,9000,1
FinalizeArenaList<JSObject_Slots16>,0.45763861787591864,127,1
nsOggDecodeStateMachine::Decode(),0.27915437549538996,39,1
js_NewGCObject,0.0,1,1
"nsGenericElement::cycleCollection::Traverse(void*, nsCycleCollectionTraversalCallback&)",0.6026270245055512,1211,2
nsWeakFrame::Init(nsIFrame*),0.0,1,2
nvumdshimx.dll@0x384c8,0.0,1,1
js::gc::GetGCThingTraceKind,0.36617982124533444,40,1
"mozalloc_abort(char const* const) | mozalloc_handle_oom() | nsTArray_base<nsTArrayDefaultAllocator>::EnsureCapacity(unsigned int, unsigned int) | _MD_CURRENT_THREAD",0.16287546352840937,4,1
js::GCMarker::drainMarkStack(),0.471238233176177,88,1
"mozalloc_abort(char const* const) | NS_DebugBreak_P | mozilla::plugins::PluginModuleParent::StreamCast(_NPP*, _NPStream*)",0.5353399848433807,347,2
avgssff.dll@0x9943,0.21051348275425724,6,1
"memmove | nsCacheMetaData::SetElement(char const*, char const*)",0.3554768106851669,31,2
quicktimewebhelper.qtx@0xe5d9,0.5006777266373043,853,2
ffplugin.dll@0x173ed4,0.3275367013663557,20,1
nsNSSSocketInfo::EnsureDocShellDependentStuffKnown,0.15651746466152594,5,1
NPObjWrapper_NewResolve,0.3211468603322575,25,5
nsDiskCacheDevice::OpenDiskCache(),0.21487020317320898,14,1
RtlpWaitForCriticalSection,0.5481860856211586,1629,2
"_purecall | nsIFrame::IsFocusable(int*, int)",0.37335977511728397,37,1
"nsWindowSH::GetProperty(nsIXPConnectWrappedNative*, JSContext*, JSObject*, int, int*, int*)",0.2542427427785716,10,1
mozilla::layers::MacIOSurfaceImageOGL::SetData,0.12394237195584407,5,1
"memcpy | nsAString_internal::Replace(unsigned int, unsigned int, unsigned short const*, unsigned int)",0.19590978867134434,8,1
strcasecmp_l,0.0,1,1
"XPCConvert::NativeData2JS(XPCLazyCallContext&, unsigned __int64*, void const*, nsXPTType const&, nsID const*, unsigned int*)",0.3613070833035926,23,2
js::mjit::JaegerShot(JSContext*),0.44938978662965445,123,1
"mozilla::plugins::PPluginModuleParent::OnCallReceived(IPC::Message const&, IPC::Message*&)",0.08143773176420468,2,1
u4bar.dll@0x3b317,0.15651746466152594,5,1
"strlen | nsACString_internal::Replace(unsigned int, unsigned int, char const*, unsigned int)",0.2964515798868058,15,1
"nsObjectFrame::PaintPlugin(nsIRenderingContext&, nsRect const&, nsRect const&)",0.3608206537098993,27,1
"nsDocShell::Embed(nsIContentViewer*, char const*, nsISupports*)",0.20146484589156782,18,1
"mozilla::imagelib::nsICODecoder::WriteInternal(char const*, unsigned int)",0.1733064381137101,7,4
"nsHtml5TreeOperation::Perform(nsHtml5TreeOpExecutor*, nsIContent**)",0.5099546444250265,159,1
BaseThreadInitThunk,0.4808236473228638,568,1
libgobject-2.0.so.0.1600.3@0x211d3,0.0,1,1
AutoMarkingPtr::Unlink(),0.26281723250998257,32,1
js::AutoCompartment::enter(),0.5980908704312384,5990,1
mozilla::gl::GLContext::UploadSurfaceToTexture,0.20814776505754695,15,1
js::Shape::finalize(JSContext*),0.49474718026462816,122,2
nsDocShell::EnsureScriptEnvironment(),0.07478392981391614,3,1
"nsGIFDecoder2::GifWrite(unsigned char const*, unsigned int)",0.08143773176420468,2,1
TNode::IsContainer() const,0.08143773176420468,2,3
fun_trace,0.5274288141504937,256,3
CGSScanconverterRenderMask,0.0,1,1
ProcessKerningRun,0.20535669374824558,7,1
"nsExpirationTracker<gfxTextRun, int>::RemoveObject(gfxTextRun*)",0.47973777887181446,106,1
"nsUrlClassifierPrefixSet::Contains(unsigned int, int*)",0.19498482587557556,19,1
nsLineBox::IndexOf(nsIFrame*),0.2542427427785716,10,2
vksaver.dll@0x3960,0.5812872727292551,3568,1
"mozilla::plugins::PluginInstanceParent::PluginWindowHookProc(HWND__*, unsigned int, unsigned int, long)",0.18336757216618904,6,1
nsIFrame::GetContentRect(),0.34959346757921345,34,1
mozalloc_abort(char const* const) | NS_DebugBreak_P | mozilla::plugins::PluginModuleChild::ShouldContinueFromReplyTimeout(),0.5151447781570614,299,5
"nsTreeBodyFrame::PrefillPropertyArray(int, nsTreeColumn*)",0.08143773176420468,2,2
NewArguments,0.0,1,1
"NS_EscapeURL(char const*, int, unsigned int, nsACString_internal&)",0.400574345732132,37,1
"nsAString_internal::ReplacePrep(unsigned int, unsigned int, unsigned int)",0.23795519642573065,10,1
"mozalloc_abort(char const* const) | mozalloc_handle_oom() | mozilla::`anonymous namespace''::ContainerState::ProcessDisplayItems(nsDisplayList const&, mozilla::FrameLayerBuilder::Clip&)",0.5651081456843489,378,1
obj_hasOwnProperty,0.21051348275425724,6,1
wcslen | HostentBlob_WriteNameOrAlias,0.37266341036578593,347,1
BuildArgArray,0.2219569545293476,9,1
nsCOMPtr_base::assign_with_AddRef(nsISupports*) | DocumentViewerImpl::Close(nsISHEntry*),0.3776920259618302,41,1
"js::mjit::Recompiler::expandInlineFrames(JSCompartment*, js::StackFrame*, js::mjit::CallSite*, js::StackFrame*, js::VMFrame*)",0.3639998262249718,26,1
PL_DHashTableOperate | SetOrRemoveObject,0.0,1,1
js::mjit::ic::SplatApplyArgs(js::VMFrame&),0.22862461710944693,7,1
gfxFont::AddRef(),0.2219569545293476,9,1
hang | libSystem.B.dylib@0x1342,0.1290757509900526,3,1
libc-2.11.1.so@0x2da81,0.38582100447665013,126,1
"js::Parser::primaryExpr(js::TokenKind, int)",0.295211777645242,16,1
UserCallWinProcCheckWow,0.6174357899219851,2201,13
"mozilla::plugins::PPluginInstanceChild::CallNPN_GetURL(nsCString const&, nsCString const&, short*)",0.5864597516291925,1691,1
js_XDRFunctionObject,0.16287546352840937,4,2
JSC::Yarr::RegexGenerator::generateDisjunction(JSC::Yarr::PatternDisjunction*),0.1290757509900526,3,1
RtlNtStatusToDosError,0.4611039323391902,392,1
"CDevice::ID3D10Device1_ClearRenderTargetView_(ID3D10Device1*, ID3D10RenderTargetView*, float const* const)",0.35936459397805687,64,1
"js::gc::Mark<JSObject>(JSTracer*, JSObject*)",0.41308220562995757,46,2
QDPlatformGlobalToLocal,0.0,1,1
XPCWrappedNative::HasProto(),0.6081047010071804,806,1
@0x0 | AddIPv4InterfaceInfo,0.2216676500728897,10,1
"nsImageDocument::ScrollImageTo(int, int, int)",0.08143773176420468,2,1
nsMenuPopupFrame::CreateWidgetForView(nsIView*),0.5096789859466154,225,2
F_549434524________________________________________,0.42963803698699327,58,1
UpdateViewsForTree,0.18909255736720781,5,1
GetTrimmableWhitespaceCount,0.12215659764630703,4,1
js::gc::Chunk::releaseArena,0.19590978867134434,8,1
js_NewGCFunction(JSContext*),0.43329262837563615,66,1
objc_msgSend | __CFXNotificationPost,0.299209135989409,37,1
"nsBlockInFlowLineIterator::nsBlockInFlowLineIterator(nsBlockFrame*, nsIFrame*, bool*)",0.2542427427785716,10,1
isi2f,0.2705302891314126,10,1
nsACString_internal::Assign,0.0,1,1
HashString,0.2521145435736637,11,2
_purecall | imgRequest::NotifyProxyListener(imgRequestProxy*),0.21051348275425724,6,1
js::VisitFrameSlots<js::CountSlotsVisitor>,0.08143773176420468,2,1
"mozilla::`anonymous namespace''::ContainerState::ProcessDisplayItems(nsDisplayList const&, nsRect const*)",0.16287546352840937,4,1
nsIFrame::GetStyleDisplay(),0.45039729780185,62,1
"js::types::TypeSet::sweep(JSContext*, JSCompartment*)",0.5236923945157606,222,1
_moz_cairo_surface_flush,0.22862461710944693,7,1
xpc::XrayWrapper<JSCrossCompartmentWrapper>::createHolder,0.42296336219559877,56,1
@0x0 | nsHttpConnection::OnOutputStreamReady(nsIAsyncOutputStream*),0.0,1,1
js::GetIterator,0.1290757509900526,3,3
"nsEventListenerManager::AddScriptEventListener(nsISupports*, nsIAtom*, nsAString_internal const&, unsigned int, int, int)",0.4227633104684379,83,1
sse2_composite_src_x888_8888,0.269418072826224,18,1
arena_dalloc_small | arena_dalloc | free | _PR_NativeDestroyThread,0.5523566075131437,260,1
epicplaygames.dll@0xcec7,0.4362258910998667,117,1
pr_FindSymbolInLib,0.3131566581158912,22,4
jsds_FilterHook,0.43049763209515857,146,2
sblsp.dll@0x6ed7,0.38470159710647756,44,1
js_GetGCThingTraceKind(void*),0.5927511064245335,706,2
mozalloc_abort(char const* const) | mozalloc.dll@0x109f,0.4990940518534975,117,3
"mozilla::plugins::PPluginScriptableObjectChild::OnCallReceived(IPC::Message const&, IPC::Message*&)",0.08143773176420468,2,1
nvwgf2um.dll@0x9df02,0.08143773176420468,2,1
js_GetOpcode,0.0,1,1
"Hunspell::spell(char const*, int*, char**)",0.05879218654448032,5,1
_PR_MD_RECV,0.3657962456198084,32,1
"nsFrameConstructorState::ProcessFrameInsertions(nsAbsoluteItems&, nsIAtom*)",0.08143773176420468,2,1
mozilla::net::CallOnStop::Run,0.08143773176420468,2,1
"nsPrefBranch::freeObserverList() | nsPrefBranch::Observe(nsISupports*, char const*, unsigned short const*)",0.0,1,1
mozalloc_abort(char const* const) | msvcr80.dll@0xe456,0.5412841433315287,10511,1
"mozilla::plugins::PluginScriptableObjectParent::GetPropertyHelper(void*, int*, int*, _NPVariant*)",0.22862461710944693,7,1
nsBuiltinDecoderStateMachine::ScheduleStateMachine,0.24383366704732942,26,1
_ftol2,0.46032483616769676,169,2
CopyRgn,0.15651746466152594,5,1
hang,0.17987036978507667,836,2
js_PutCallObject,0.16287546352840937,4,2
"nsNavHistory::CanAddURI(nsIURI*, int*)",0.08143773176420468,2,1
"hang | mozilla::plugins::PPluginModuleParent::CallPPluginInstanceConstructor(mozilla::plugins::PPluginInstanceParent*, nsCString const&, unsigned short const&, InfallibleTArray<nsCString> const&, InfallibleTArray<nsCString> const&, short*)",0.6184030594795961,1932,1
"hang | mozilla::plugins::PPluginInstanceParent::CallNPP_HandleEvent(mozilla::plugins::NPRemoteEvent const&, short*)",0.643706136204486,10043,4
ContentEnumFunc,0.33738957389061136,23,1
KiUserCallbackDispatcher,0.348185016510964,43,1
Flash Player@0x3369ae,0.1290757509900526,3,1
arena_dalloc_small | arena_dalloc | free | nsPrefBranch::`scalar deleting destructor''(unsigned int),0.5627930234539948,3122,1
strstr | nsDiskCacheStreamIO::FlushBufferToFile(),0.34158148468183713,34,1
mozilla::ipc::AsyncChannel::ReportConnectionError,0.5930542183044129,590,1
"js::mjit::ic::CallProp(js::VMFrame&, js::mjit::ic::PICInfo*)",0.4941930899775812,183,1
nsIFrame::GetView(),0.16287546352840937,4,2
"nsGenericElement::UnbindFromTree(int, int)",0.5659250806769559,681,4
"nsDOMEvent::cycleCollection::Traverse(void*, nsCycleCollectionTraversalCallback&)",0.33443244473829803,21,1
"js::mjit::EnterMethodJIT(JSContext*, js::StackFrame*, void*, JS::Value*, bool)",0.6023856727464769,5828,2
tiny_malloc_from_free_list | szone_malloc,0.1978966633172454,16,2
obj_eval,0.1290757509900526,3,3
"imgFrame::Draw(gfxContext*, gfxPattern::GraphicsFilter, gfxMatrix const&, gfxRect const&, nsIntMargin const&, nsIntRect const&)",0.24252929267107742,14,2
avgssff.dll@0x10fe1,0.3305405968816203,18,1
GeForceGLDriver@0x12010,0.17117081920971364,31,2
nsAttrAndChildArray::NonMappedAttrCount(),0.18909255736720781,5,1
"js::types::TypeMonitorResult(JSContext*, JSScript*, unsigned char*, JS::Value const&)",0.48250847892536763,86,1
NewOrRecycledNode,0.551434569906863,468,2
balance_nonroot,0.2875153465516028,18,1
"mozalloc_abort(char const* const) | mozalloc_handle_oom() | nsTArray_base<nsTArrayDefaultAllocator>::EnsureCapacity(unsigned int, unsigned int) | nsTArray<gfxGlyphExtents*, nsTArrayDefaultAllocator>::AppendElements<gfxGlyphExtents*>(gfxGlyphExtents* co...",0.5652862398508908,680,1
xul.dll@0x5d727,0.20535669374824558,7,1
SuspectCompartment,0.22862461710944693,7,1
NS_AccumulateFastLoadChecksum,0.30124253532566964,70,1
"gfxMixedFontFamily::ReplaceFontEntry(gfxFontEntry*, gfxFontEntry*)",0.33267762170027765,26,3
PL_DHashTableOperate | nsPropertyTable::Enumerate,0.0,1,1
"nsSocketOutputStream::Write(char const*, unsigned int, unsigned int*)",0.5718671277836826,1830,1
js::gc::ScanRope,0.5701889287998168,285,1
NoteJSChild,0.46343255273394396,95,2
nsTextFragment::CharAt(int),0.5185878426495434,240,6
WriteVersion,0.0790720140674944,5,2
__security_check_cookie,0.5204233716924521,250,1
AffixMgr::parse_file,0.2913695072756583,16,1
SetStyleSheetReference,0.4710508022462575,80,1
_alloca_probe,0.47766947708848595,184,2
nsObjectFrame::TryNotifyContentObjectWrapper(),0.4639455657404319,118,1
je_free | mozutils.dll@0x2a0f,0.3904657034808163,36,1
"nsIFrame::BuildDisplayListForChild(nsDisplayListBuilder*, nsIFrame*, nsRect const&, nsDisplayListSet const&, unsigned int)",0.5929367555242537,857,2
js_MonitorLoopEdge,0.4710508022462575,80,1
nsLineBreaker::FlushCurrentWord(),0.06606865028586992,4,1
Flip4Mac WMV Plugin@0x16ff,0.15651746466152594,5,1
AddRule,0.24431319529261405,8,1
RtlpWorkerCallout,0.5492139978035547,3812,2
nsGlobalWindow::RunTimeout,0.08143773176420468,2,1
nsPIDOMWindow::GetFrameElementInternal(),0.2783782592244278,12,1
mozilla::storage::AsyncExecuteStatements::Run,0.2878187806428346,23,2
nsFrameLoader::Finalize(),0.15651746466152594,5,1
nsBlockFrame::Init,0.3130315833056093,299,2
"nsSVGGraphicElement::QueryInterface(nsID const&, void**)",0.08143773176420468,2,1
InterlockedCompareExchange,0.5528117649383697,367,2
gfxTextRun::GetChar(unsigned int),0.22862461710944693,7,1
F_12715505________________________,0.40790151118018103,110,1
nsDiskCacheMap::Open(nsILocalFile*),0.24431319529261405,8,1
"nsIMM32Handler::OnMouseEvent(nsWindow*, long, int)",0.1290757509900526,3,1
timeGetTime,0.41315483965057065,91,1
nsCSSRuleProcessor::HasAttributeDependentStyle(AttributeRuleProcessorData*),0.30539149411576755,16,1
"mozalloc_abort(char const* const) | mozalloc_handle_oom() | nsTArray_base<nsTArrayDefaultAllocator>::EnsureCapacity(unsigned int, unsigned int) | nsCSSRuleProcessor::RefreshRuleCascade(nsPresContext*)",0.3718535550486218,28,1
gfxWindowsPlatform::UpdateRenderMode(),0.277347520435549,16,1
F_70310140_____________________________________________,0.4897373888114019,146,1
"nsDocShell::LoadHistoryEntry(nsISHEntry*, unsigned int)",0.4022358680541142,37,1
NativeInterfaceGC,0.0,1,1
js::analyze::ScriptAnalysis::analyzeBytecode(JSContext*),0.45359902677245584,123,1
avgssff5.dll@0xdaf2c,0.31557121058629317,16,1
F18148466____________________________,0.2817282642151927,11,1
npswf32.dll@0x141855,0.3438242477191966,20,1
F_1793464356________________________,0.3373691885763189,19,2
"nsWindow::DispatchMouseEvent(unsigned int, unsigned int, long, int, short, unsigned short)",0.41016648080851875,50,1
nsPurpleBuffer::SelectPointers,0.16287546352840937,4,2
js::Shape::entryCount(),0.1290757509900526,3,1
nsQueryInterface::operator(),0.08143773176420468,2,9
"nsScriptSecurityManager::GetPrincipalAndFrame(JSContext*, JSStackFrame**, unsigned int*)",0.29195121451846195,12,1
nsHttpChannel::CallOnStartRequest(),0.30051471913845407,17,1
mozilla::ipc::RPCChannel::DispatchIncall(IPC::Message const&),0.32022440294174953,19,1
orangetoolbar.dll@0x9244,0.459878355208964,628,1
nsPluginInstanceOwner::SendIdleEvent,0.0,1,1
"mozilla::plugins::PluginInstanceParent::NPP_URLNotify(char const*, short, void*)",0.1290757509900526,3,2
mozilla::dom::binding::instanceIsProxy(JSObject*),0.0,1,1
nsGlobalWindow::GetContextInternal(),0.3275367013663557,20,1
